transaction_id,seller_id,buyer_id,transaction_amount,item_category,transaction_date,seller_feedback_score,seller_account_age_days,num_transactions_last_7d,num_transactions_last_30d,dispute_rate,return_rate,num_policy_violations,buyer_feedback_given,login_hour,unique_items_listed,avg_item_price,is_fraud
TXN008348,S01329,B01990,51.85,Electronics,2024-07-13 02:51:00,91,339,3,25,0.0108,0.0681,0,1,14,30,19.64,0
TXN007463,S02358,B07351,21.08,Clothing,2024-11-10 08:50:00,91,760,4,9,0.0227,0.005,0,1,11,34,102.92,0
TXN006887,S03975,B01341,103.34,Books,2024-01-15 14:38:00,92,2394,3,20,0.1785,0.0079,0,1,17,34,29.19,0
TXN004734,S02572,B02379,124.19,Sports,2024-02-17 16:24:00,99,1302,4,7,0.0032,0.0001,0,1,16,11,42.15,0
TXN003332,S01253,B03780,7.77,Clothing,2024-05-15 01:19:00,84,426,8,11,0.0323,0.0226,0,1,9,2,38.36,0
TXN009007,S05050,B09785,1173.67,Collectibles,2024-02-24 14:34:00,12,58,21,114,0.4021,0.5312,3,0,5,149,159.27,1
TXN008636,S01903,B07908,23.59,Books,2024-11-05 19:22:00,99,753,8,11,0.0229,0.1094,1,1,9,24,34.3,0
TXN006405,S03677,B03447,15.07,Electronics,2024-12-27 11:51:00,87,1139,4,5,0.0078,0.0728,0,1,14,36,39.42,0
TXN008347,S02192,B03654,11.28,Sports,2024-07-06 11:46:00,92,747,2,32,0.1171,0.059,2,1,14,28,32.01,0
TXN009465,S05118,B09806,129.16,Clothing,2024-04-23 02:04:00,24,53,34,86,0.4431,0.5607,0,0,0,409,169.76,1
TXN007061,S03232,B05460,366.2,Electronics,2024-07-30 03:35:00,89,463,2,39,0.2252,0.0439,0,1,7,28,44.84,0
TXN002097,S03632,B06335,54.08,Clothing,2024-10-20 04:03:00,86,1133,2,5,0.0023,0.0855,1,1,17,13,76.81,0
TXN002004,S03419,B08251,283.63,Electronics,2024-12-04 00:30:00,85,2428,6,18,0.041,0.0128,0,1,18,48,11.97,0
TXN008805,S02677,B03903,9.39,Home,2024-04-29 17:27:00,90,463,9,35,0.0113,0.0769,0,1,16,19,84.52,0
TXN009733,S05721,B09301,1716.43,Electronics,2024-12-11 00:45:00,34,82,18,54,0.4519,0.474,4,0,23,202,250.72,1
TXN004677,S04740,B04654,21.62,Electronics,2024-05-15 22:51:00,87,3419,3,11,0.1823,0.0024,0,1,10,16,145.23,0
TXN005018,S02590,B02179,251.43,Toys,2024-03-28 04:37:00,89,3117,4,32,0.0316,0.0018,0,1,9,47,19.77,0
TXN007470,S03055,B03055,55.12,Electronics,2024-03-23 16:52:00,88,1227,2,22,0.038,0.0114,0,1,12,46,84.15,0
TXN000547,S02115,B07587,72.97,Clothing,2024-01-14 04:00:00,94,2793,4,30,0.0032,0.0417,0,1,15,22,49.95,0
TXN001450,S03190,B05669,60.02,Books,2024-05-24 09:20:00,86,1919,6,23,0.0866,0.0183,0,1,18,38,50.74,0
TXN003987,S01592,B06176,76.4,Electronics,2024-07-12 18:10:00,85,1528,5,16,0.0291,0.0461,0,0,9,36,85.65,0
TXN006901,S02942,B06692,53.84,Home,2024-04-20 05:55:00,82,2634,6,3,0.0428,0.0421,0,1,16,48,196.67,0
TXN002611,S01444,B02865,39.97,Electronics,2024-06-06 09:46:00,98,2857,8,15,0.1104,0.0085,0,1,10,21,15.01,0
TXN001901,S02785,B02986,78.44,Home,2024-08-19 04:08:00,96,2472,3,3,0.0033,0.0126,0,1,8,45,31.33,0
TXN003921,S01581,B05968,14.34,Collectibles,2024-12-02 21:09:00,83,443,4,3,0.0028,0.0039,0,0,12,22,26.82,0
TXN002758,S04713,B07159,22.57,Home,2024-05-02 19:15:00,81,2103,1,6,0.0516,0.0199,0,1,18,15,88.5,0
TXN006125,S02014,B08799,254.44,Collectibles,2024-02-15 14:15:00,90,1164,2,15,0.0324,0.0684,0,0,9,45,74.83,0
TXN006398,S01504,B05823,18.13,Collectibles,2024-01-11 19:30:00,90,520,8,9,0.0027,0.0193,0,1,11,15,49.15,0
TXN001886,S02136,B06230,10.96,Electronics,2024-11-20 21:37:00,97,3097,7,32,0.0107,0.0143,2,1,16,14,30.94,0
TXN009824,S05561,B09754,1656.04,Electronics,2024-11-01 13:55:00,47,9,52,54,0.7091,0.3786,3,1,23,446,110.4,1
TXN005739,S01009,B07633,85.68,Sports,2024-12-22 02:36:00,83,250,6,10,0.0109,0.1835,0,1,8,39,40.67,0
TXN008668,S01998,B08989,33.11,Collectibles,2024-10-28 23:24:00,98,1508,2,5,0.0054,0.063,0,1,13,36,87.27,0
TXN005891,S03165,B07176,88.4,Clothing,2024-08-30 06:48:00,99,1928,6,13,0.0024,0.0844,0,1,14,6,14.95,0
TXN002098,S01398,B06077,46.33,Toys,2024-03-26 08:59:00,88,3077,2,29,0.0026,0.0224,0,1,22,3,56.41,0
TXN009290,S05922,B09097,215.69,Electronics,2024-12-30 16:01:00,47,59,74,109,0.5381,0.2286,2,0,22,124,109.47,1
TXN005693,S02534,B06768,28.62,Collectibles,2024-12-09 11:46:00,91,1040,7,38,0.0034,0.1466,0,1,21,9,113.09,0
TXN000500,S03613,B07413,131.39,Sports,2024-05-19 05:16:00,91,3411,1,9,0.0112,0.0581,0,1,19,20,73.85,0
TXN005625,S04975,B03784,47.48,Toys,2024-12-24 02:24:00,88,291,4,20,0.0372,0.033,0,1,16,15,37.25,0
TXN000837,S04145,B05309,34.15,Clothing,2024-03-07 13:32:00,97,1488,9,22,0.1101,0.0168,0,1,11,45,37.34,0
TXN003472,S03076,B05070,69.83,Sports,2024-06-03 12:42:00,90,1075,6,4,0.0286,0.0568,0,1,7,6,82.72,0
TXN004698,S02463,B08190,31.63,Home,2024-12-25 02:15:00,95,876,5,26,0.0128,0.0253,1,1,20,20,33.29,0
TXN006281,S02424,B08412,28.84,Sports,2024-09-29 11:34:00,91,1530,2,36,0.0973,0.0862,0,1,11,22,24.82,0
TXN008884,S04592,B05654,143.01,Clothing,2024-12-24 20:05:00,95,2291,3,27,0.1205,0.1175,0,0,14,37,29.31,0
TXN002172,S04160,B03083,22.17,Collectibles,2024-03-27 21:02:00,81,1205,9,4,0.0076,0.0628,0,0,14,32,41.86,0
TXN009232,S05094,B09910,41.28,Electronics,2024-08-12 17:04:00,15,84,43,61,0.4684,0.692,0,0,22,448,200.88,1
TXN005679,S03438,B06206,142.32,Collectibles,2024-09-13 03:15:00,87,2064,5,19,0.0091,0.0264,0,1,15,16,16.66,0
TXN009185,S05336,B09075,257.31,Electronics,2024-06-05 16:05:00,39,40,32,115,0.528,0.7921,1,0,22,404,251.6,1
TXN000399,S04298,B07681,30.91,Electronics,2024-06-14 03:49:00,96,1308,7,8,0.0277,0.0309,0,0,16,39,25.74,0
TXN002011,S02296,B06544,31.1,Home,2024-03-04 01:00:00,90,1749,5,11,0.0036,0.1363,0,1,13,3,28.46,0
TXN005167,S02525,B07890,45.45,Electronics,2024-03-12 19:58:00,80,839,3,22,0.0304,0.034,0,1,13,8,89.76,0
TXN005872,S01463,B08829,173.54,Clothing,2024-03-15 20:31:00,96,2456,4,27,0.0021,0.1699,0,1,15,23,82.35,0
TXN009793,S05283,B09512,116.68,Electronics,2024-03-17 14:50:00,3,33,50,111,0.466,0.3949,4,1,4,476,239.29,1
TXN001284,S04391,B03198,34.8,Clothing,2024-07-15 13:11:00,86,1678,3,3,0.0051,0.0719,0,1,17,30,53.57,0
TXN008391,S02179,B02786,71.2,Electronics,2024-03-01 16:07:00,98,2157,8,15,0.0405,0.0761,1,1,22,21,43.76,0
TXN002449,S02875,B01701,49.81,Electronics,2024-05-11 09:05:00,98,2690,6,36,0.0018,0.0188,0,1,8,45,36.18,0
TXN004257,S02944,B08510,12.82,Clothing,2024-01-22 03:13:00,88,3263,4,12,0.0333,0.0773,0,1,12,10,160.01,0
TXN001837,S04088,B03175,67.98,Clothing,2024-02-02 08:41:00,90,802,9,25,0.0074,0.0445,0,1,15,18,49.78,0
TXN009597,S05778,B09991,119.52,Electronics,2024-06-11 13:14:00,22,35,15,89,0.57,0.36,0,0,0,267,116.94,1
TXN001020,S03842,B07233,12.07,Collectibles,2024-08-24 21:51:00,91,3345,6,10,0.1154,0.1349,0,1,19,18,72.7,0
TXN005067,S02494,B05014,88.38,Books,2024-02-26 07:07:00,87,1914,9,39,0.1043,0.3932,2,1,9,31,66.74,0
TXN001327,S01645,B02381,96.95,Electronics,2024-12-30 10:53:00,86,1039,8,35,0.0469,0.1067,0,0,21,15,40.85,0
TXN008753,S01918,B08831,27.42,Clothing,2024-04-18 05:09:00,98,2358,4,21,0.0098,0.0023,0,1,15,5,14.94,0
TXN000476,S02768,B04791,40.58,Electronics,2024-05-08 14:54:00,93,2000,9,7,0.0496,0.0537,0,1,14,21,20.2,0
TXN002811,S03033,B06198,27.83,Electronics,2024-06-30 07:11:00,91,2336,4,16,0.0265,0.0659,0,1,7,43,86.76,0
TXN008633,S03031,B08229,86.8,Clothing,2024-08-02 10:44:00,99,2537,6,10,0.1255,0.1364,1,1,12,13,317.87,0
TXN001652,S03523,B02993,111.55,Electronics,2024-02-21 03:36:00,82,2429,7,31,0.0371,0.03,1,0,22,33,63.67,0
TXN009612,S05084,B09002,104.18,Clothing,2024-12-06 22:37:00,24,76,45,187,0.3268,0.2796,0,0,1,397,100.65,1
TXN001170,S04860,B04019,40.04,Electronics,2024-07-13 02:49:00,85,2272,9,17,0.0506,0.0393,0,1,9,39,59.19,0
TXN002529,S01427,B06682,31.43,Home,2024-02-01 20:16:00,80,2976,8,36,0.0106,0.1196,0,1,13,11,21.79,0
TXN001207,S02280,B03415,23.47,Sports,2024-09-02 10:11:00,91,684,9,25,0.0208,0.1044,0,1,20,42,125.31,0
TXN006257,S03677,B06947,24.06,Home,2024-10-22 12:28:00,99,367,8,14,0.0512,0.0138,0,1,22,3,149.09,0
TXN007927,S03051,B08845,36.89,Collectibles,2024-09-23 04:42:00,90,1500,2,21,0.0297,0.0374,0,1,9,26,37.7,0
TXN005470,S01619,B08226,37.3,Sports,2024-10-30 11:43:00,93,3252,1,19,0.0513,0.0016,0,1,19,46,25.74,0
TXN009384,S05096,B09801,3882.2,Electronics,2024-06-26 13:44:00,48,39,40,141,0.3332,0.8198,3,0,2,248,86.18,1
TXN000432,S01459,B07628,48.67,Clothing,2024-08-21 10:55:00,90,1059,2,11,0.0363,0.0663,0,1,21,19,26.52,0
TXN007701,S04319,B06262,65.76,Electronics,2024-04-22 22:40:00,94,1027,4,18,0.0199,0.0602,0,1,22,32,45.87,0
TXN000868,S02324,B02135,48.37,Clothing,2024-02-24 10:15:00,86,852,5,15,0.0263,0.1306,0,1,19,31,31.05,0
TXN002975,S01372,B03510,54.15,Electronics,2024-01-04 05:59:00,84,2119,9,7,0.0132,0.0795,0,1,19,6,23.49,0
TXN005237,S04657,B06167,23.83,Collectibles,2024-01-16 23:10:00,96,2597,5,21,0.0343,0.1163,0,1,20,2,33.15,0
TXN005094,S04414,B03597,70.65,Clothing,2024-05-28 07:33:00,94,3448,3,38,0.0404,0.007,0,1,19,2,42.75,0
TXN005434,S04792,B08690,36.5,Toys,2024-07-28 11:05:00,89,1867,2,18,0.0108,0.032,0,0,14,6,36.91,0
TXN000542,S03701,B08366,85.45,Clothing,2024-04-29 10:49:00,95,471,4,22,0.1119,0.0124,0,1,7,45,47.76,0
TXN005196,S04893,B06806,26.1,Home,2024-07-26 15:11:00,86,3127,3,37,0.0156,0.0276,0,1,22,13,33.15,0
TXN001133,S01068,B03415,42.67,Home,2024-07-22 02:23:00,82,1720,1,20,0.0186,0.1322,0,1,19,42,46.23,0
TXN009838,S05778,B09830,242.6,Electronics,2024-04-28 17:14:00,8,7,38,79,0.5066,0.5414,4,0,2,263,304.59,1
TXN004502,S02367,B04758,50.87,Toys,2024-04-11 02:33:00,83,2057,6,3,0.0513,0.0239,0,0,22,2,22.41,0
TXN006355,S04388,B05687,123.42,Sports,2024-07-30 00:46:00,89,210,8,33,0.0034,0.2402,0,1,18,43,15.65,0
TXN009334,S05268,B09621,93.31,Clothing,2024-04-04 01:30:00,39,74,75,175,0.1208,0.3765,3,1,4,89,87.51,1
TXN003391,S03530,B03902,75.71,Electronics,2024-10-28 01:31:00,95,2413,1,21,0.0291,0.0914,0,1,11,43,48.13,0
TXN003889,S01685,B01400,36.2,Toys,2024-06-09 22:04:00,80,2917,4,16,0.057,0.127,0,1,18,5,117.99,0
TXN002963,S01050,B04567,75.8,Electronics,2024-12-16 18:34:00,99,760,2,25,0.0426,0.0021,0,0,9,27,93.86,0
TXN004156,S01923,B02527,142.22,Electronics,2024-04-14 20:02:00,81,1367,5,7,0.0573,0.0135,0,1,14,33,45.08,0
TXN003260,S02693,B08925,260.35,Electronics,2024-02-13 03:09:00,89,2643,6,29,0.1136,0.0121,0,1,18,35,243.58,0
TXN006303,S02673,B05096,23.1,Collectibles,2024-04-25 08:08:00,95,218,8,36,0.0021,0.0735,0,1,10,47,19.04,0
TXN006035,S02920,B05185,51.03,Sports,2024-09-30 23:34:00,80,3217,4,18,0.0345,0.0872,0,1,18,43,37.45,0
TXN007919,S01244,B03322,37.24,Clothing,2024-03-01 14:48:00,93,2017,1,4,0.0058,0.1474,0,1,11,11,57.28,0
TXN009937,S05123,B09050,21.48,Electronics,2024-10-30 01:11:00,5,3,67,154,0.6271,0.3971,1,0,23,162,38.61,1
TXN002584,S04638,B06643,23.6,Home,2024-04-07 09:28:00,99,2787,5,5,0.0724,0.0205,0,1,7,44,49.8,0
TXN002814,S02014,B02176,17.56,Toys,2024-05-01 22:32:00,81,3053,3,18,0.1076,0.0994,0,1,13,43,82.21,0
TXN003960,S03068,B06783,82.35,Clothing,2024-03-01 04:56:00,81,467,2,34,0.1526,0.0013,0,1,8,4,64.47,0
TXN002948,S01890,B06959,30.62,Toys,2024-10-23 07:59:00,96,2627,6,8,0.0746,0.0221,0,1,9,23,58.42,0
TXN006644,S02573,B05737,101.25,Toys,2024-07-01 06:47:00,83,2100,4,21,0.0236,0.0126,0,1,20,42,16.01,0
TXN005175,S02519,B04408,183.9,Clothing,2024-01-28 02:03:00,84,2253,3,33,0.0358,0.03,0,1,15,15,13.46,0
TXN006842,S02534,B05522,88.91,Clothing,2024-01-18 20:18:00,82,1893,5,11,0.0578,0.1204,0,1,19,14,58.26,0
TXN008299,S04611,B07231,48.38,Clothing,2024-02-26 14:04:00,97,2651,9,12,0.0007,0.0178,0,1,11,29,30.5,0
TXN003587,S01782,B03738,68.65,Sports,2024-03-26 04:47:00,88,3303,4,10,0.1872,0.025,0,0,15,2,48.51,0
TXN009229,S05170,B09751,158.1,Electronics,2024-05-22 01:41:00,8,1,70,128,0.5589,0.5163,0,0,0,308,63.19,1
TXN007989,S02260,B04819,227.83,Clothing,2024-04-11 06:29:00,93,1385,2,33,0.0322,0.1266,0,1,10,34,168.1,0
TXN002564,S01409,B06522,68.25,Clothing,2024-03-11 05:12:00,99,3333,9,18,0.0047,0.0189,2,1,8,23,44.6,0
TXN002631,S03579,B07936,11.28,Electronics,2024-02-14 01:06:00,94,423,2,32,0.0843,0.0077,0,1,22,32,88.32,0
TXN003191,S01347,B06993,69.75,Clothing,2024-06-03 08:43:00,91,1031,2,35,0.0787,0.1267,0,0,11,39,26.02,0
TXN007779,S01891,B05354,20.11,Electronics,2024-11-19 12:10:00,87,557,2,14,0.0189,0.0296,0,1,22,16,38.51,0
TXN007646,S01446,B05214,22.52,Electronics,2024-06-27 11:48:00,82,813,4,25,0.0526,0.1092,0,0,16,37,31.61,0
TXN005037,S03773,B07466,13.44,Electronics,2024-06-09 09:45:00,92,1765,3,37,0.0186,0.0305,0,1,11,30,64.91,0
TXN001081,S01762,B08787,488.43,Toys,2024-11-04 01:55:00,81,3293,8,38,0.0746,0.0525,0,1,11,27,39.95,0
TXN004284,S03454,B04937,141.31,Toys,2024-07-16 09:38:00,86,1431,6,27,0.0028,0.2869,0,1,10,42,16.56,0
TXN009712,S05270,B09831,57.23,Electronics,2024-04-05 14:47:00,1,11,55,91,0.4814,0.7715,3,0,23,143,114.39,1
TXN007086,S02619,B04380,63.16,Home,2024-07-10 12:28:00,86,1794,4,15,0.0321,0.005,0,1,7,19,97.08,0
TXN002086,S04741,B07016,79.87,Home,2024-04-18 04:11:00,93,1201,3,30,0.0006,0.0469,0,1,14,43,36.17,0
TXN006346,S02920,B08862,212.35,Clothing,2024-07-20 22:47:00,97,1922,3,10,0.1163,0.0402,0,0,15,36,49.74,0
TXN002453,S02016,B03460,28.51,Clothing,2024-09-06 22:44:00,81,3606,2,35,0.1042,0.0262,0,1,13,22,28.75,0
TXN004967,S04175,B06202,45.82,Clothing,2024-11-26 16:22:00,95,947,5,38,0.0461,0.1251,0,1,11,42,31.39,0
TXN002024,S04033,B06192,315.26,Electronics,2024-02-20 06:46:00,81,811,9,18,0.0383,0.0087,0,0,9,7,12.46,0
TXN008072,S01479,B02036,73.58,Electronics,2024-11-18 02:41:00,84,3509,8,32,0.0693,0.0493,0,0,8,21,42.2,0
TXN008988,S01383,B06579,58.72,Books,2024-10-07 01:04:00,99,2880,2,37,0.0201,0.0743,0,1,19,18,52.88,0
TXN008719,S01418,B07820,63.15,Collectibles,2024-02-03 15:38:00,96,2579,3,30,0.0374,0.0158,0,1,15,33,18.58,0
TXN007322,S01459,B02477,50.37,Sports,2024-07-26 01:37:00,94,2580,3,34,0.0603,0.0095,0,1,17,10,44.37,0
TXN000227,S03693,B06953,28.86,Electronics,2024-05-04 04:41:00,94,1534,8,9,0.0265,0.0185,0,1,18,16,86.35,0
TXN001014,S01852,B06533,33.56,Clothing,2024-12-14 06:45:00,98,2973,6,33,0.0957,0.0224,2,1,18,14,77.51,0
TXN006680,S03645,B08238,40.43,Electronics,2024-01-13 15:20:00,85,1635,7,10,0.065,0.0003,0,0,9,5,69.35,0
TXN001930,S02062,B01386,119.6,Clothing,2024-10-14 12:15:00,81,399,1,34,0.0117,0.1014,0,1,7,8,42.01,0
TXN001044,S04529,B07159,182.59,Home,2024-02-27 01:51:00,98,2728,9,17,0.0438,0.0483,0,1,22,41,38.78,0
TXN005252,S03158,B01671,29.32,Toys,2024-10-20 17:12:00,87,1430,3,7,0.0986,0.1156,0,1,13,39,70.66,0
TXN001405,S04530,B05372,137.16,Toys,2024-11-23 17:34:00,89,391,1,33,0.1454,0.2488,0,0,20,30,51.03,0
TXN002180,S01951,B04396,88.47,Home,2024-05-25 23:53:00,80,1507,4,18,0.0882,0.0167,0,1,21,22,56.46,0
TXN000698,S03737,B04010,16.75,Home,2024-04-25 04:09:00,83,1386,7,18,0.0572,0.1126,0,1,8,10,70.58,0
TXN001125,S01137,B01196,116.86,Home,2024-05-20 17:18:00,85,677,7,30,0.0886,0.0366,0,0,15,28,285.83,0
TXN007379,S01090,B06723,68.21,Collectibles,2024-08-17 04:09:00,98,1316,9,35,0.0091,0.0457,0,0,13,15,124.44,0
TXN003896,S02687,B05298,39.5,Sports,2024-02-19 19:48:00,90,2187,7,26,0.0539,0.0319,0,1,20,46,25.48,0
TXN008218,S02049,B02613,114.51,Electronics,2024-11-06 04:56:00,95,2398,8,22,0.0386,0.1719,0,1,7,1,61.69,0
TXN005111,S01136,B06499,96.33,Collectibles,2024-12-22 13:23:00,80,2025,5,33,0.0759,0.0138,1,1,21,19,16.95,0
TXN001779,S01395,B04406,25.5,Electronics,2024-03-04 11:45:00,93,3561,4,25,0.0436,0.2791,0,1,16,8,43.03,0
TXN007787,S01464,B02978,28.35,Electronics,2024-08-28 12:19:00,95,2596,3,4,0.061,0.0331,0,1,12,9,47.93,0
TXN002635,S02712,B08490,29.19,Books,2024-10-31 18:50:00,80,2468,3,36,0.0151,0.1283,0,1,21,9,77.69,0
TXN007188,S02690,B04979,59.41,Electronics,2024-03-27 12:13:00,99,450,5,3,0.0157,0.0251,0,1,12,49,93.12,0
TXN007545,S03169,B05406,145.86,Electronics,2024-07-29 18:18:00,90,3469,7,3,0.0474,0.0271,0,0,8,13,21.32,0
TXN007605,S03845,B05075,4.56,Home,2024-03-17 00:20:00,90,2293,6,9,0.0325,0.0783,0,1,18,33,38.5,0
TXN003490,S04926,B07125,81.88,Collectibles,2024-03-17 01:14:00,80,1598,6,38,0.0142,0.0031,0,0,7,28,88.08,0
TXN008260,S03406,B08550,27.87,Electronics,2024-05-16 13:07:00,99,3442,6,20,0.007,0.2686,0,1,15,9,16.83,0
TXN001038,S02460,B06092,81.35,Home,2024-01-02 00:19:00,82,2000,1,13,0.0959,0.1372,0,0,7,10,43.63,0
TXN006094,S01943,B03768,117.43,Clothing,2024-06-30 23:20:00,88,2250,5,39,0.1254,0.0456,0,1,12,21,27.79,0
TXN002257,S03180,B03079,15.2,Electronics,2024-07-03 17:35:00,99,3558,2,38,0.0121,0.0876,0,1,16,35,42.51,0
TXN008189,S01275,B02536,40.42,Home,2024-01-04 01:02:00,89,2741,9,21,0.02,0.115,0,1,16,27,87.73,0
TXN002614,S02230,B06791,193.44,Electronics,2024-03-08 06:00:00,83,1751,7,11,0.0544,0.0539,0,1,19,5,86.07,0
TXN000314,S01293,B03521,123.71,Toys,2024-05-21 17:00:00,83,2710,5,33,0.0506,0.0802,1,1,17,43,28.68,0
TXN002650,S01294,B04062,357.44,Toys,2024-11-05 22:18:00,91,553,4,19,0.1114,0.0587,0,1,18,19,29.26,0
TXN002282,S02548,B07478,44.16,Home,2024-04-17 05:25:00,93,874,8,21,0.0272,0.0983,0,1,13,34,39.54,0
TXN006742,S01287,B02203,79.64,Electronics,2024-01-31 19:48:00,90,230,1,6,0.0294,0.0661,0,0,18,6,53.43,0
TXN002980,S03798,B04435,84.48,Sports,2024-11-23 08:33:00,83,3344,9,17,0.036,0.0157,0,1,11,12,227.73,0
TXN002548,S02713,B05876,11.44,Home,2024-03-01 05:20:00,84,2893,1,38,0.0237,0.0063,0,1,21,6,45.09,0
TXN005513,S03218,B08854,25.33,Clothing,2024-12-27 16:20:00,90,3134,1,22,0.0113,0.0328,0,0,16,17,45.84,0
TXN005133,S02948,B07686,383.29,Sports,2024-10-30 03:03:00,83,997,8,6,0.0102,0.0089,2,1,16,25,43.53,0
TXN002160,S03737,B08796,44.39,Electronics,2024-02-02 08:14:00,82,3374,3,4,0.0085,0.0043,0,1,21,5,15.78,0
TXN007081,S02960,B03652,12.52,Electronics,2024-07-30 20:23:00,96,950,1,37,0.0101,0.0358,0,1,18,38,20.32,0
TXN003138,S03823,B06424,31.98,Clothing,2024-04-09 15:20:00,90,486,7,35,0.0345,0.0646,0,0,8,46,44.24,0
TXN009080,S05592,B09740,664.27,Clothing,2024-04-18 23:08:00,38,11,32,143,0.4633,0.5512,0,0,0,252,84.86,1
TXN005851,S04166,B06664,49.25,Home,2024-07-15 21:05:00,92,539,5,12,0.0127,0.0691,0,1,12,5,88.51,0
TXN009866,S05656,B09094,29.17,Electronics,2024-11-22 01:23:00,21,1,26,124,0.71,0.4216,3,0,3,478,294.23,1
TXN006446,S03382,B01302,80.6,Electronics,2024-12-24 21:24:00,98,579,6,13,0.003,0.0417,0,1,22,35,38.8,0
TXN003968,S02938,B07843,18.96,Sports,2024-01-28 20:50:00,80,434,9,11,0.0588,0.0622,0,0,10,26,18.5,0
TXN001429,S01077,B06616,68.02,Home,2024-10-22 20:04:00,85,3413,9,18,0.0064,0.0101,0,0,11,9,52.44,0
TXN008423,S03300,B04218,31.2,Electronics,2024-05-10 13:56:00,84,2294,5,38,0.0259,0.0173,0,1,9,14,68.55,0
TXN002521,S03918,B08413,50.65,Toys,2024-08-22 17:59:00,84,184,5,37,0.0196,0.0081,0,1,17,8,12.42,0
TXN007838,S04217,B05155,108.1,Clothing,2024-11-05 02:51:00,83,1631,8,30,0.0264,0.0031,0,0,10,19,67.28,0
TXN004970,S01801,B05830,33.4,Clothing,2024-04-05 11:15:00,82,923,3,38,0.0775,0.021,0,1,22,16,22.82,0
TXN001856,S03040,B08743,196.32,Home,2024-11-25 12:25:00,88,1718,3,37,0.0927,0.1046,0,1,10,41,41.1,0
TXN008885,S03668,B01260,144.9,Collectibles,2024-09-15 18:50:00,93,357,2,35,0.0738,0.0575,0,1,15,14,46.0,0
TXN005603,S04954,B07701,43.88,Toys,2024-04-28 14:23:00,97,2252,4,29,0.0028,0.0229,0,0,18,11,30.95,0
TXN009345,S05561,B09220,358.14,Collectibles,2024-09-29 18:41:00,29,41,49,182,0.4228,0.4956,1,0,2,197,244.69,1
TXN009869,S05510,B09840,102.45,Electronics,2024-06-06 08:30:00,4,83,33,196,0.5882,0.3564,3,0,22,326,475.89,1
TXN000449,S04348,B06398,50.88,Sports,2024-09-30 12:20:00,82,2581,5,20,0.0495,0.0232,1,0,12,29,37.62,0
TXN007704,S04096,B01362,55.14,Sports,2024-08-04 23:40:00,91,755,6,7,0.0049,0.0455,0,1,19,7,85.51,0
TXN001285,S02761,B07811,164.78,Clothing,2024-09-06 20:34:00,86,387,3,27,0.041,0.1416,0,0,13,36,75.72,0
TXN005996,S04397,B02284,35.11,Collectibles,2024-05-12 18:17:00,92,1255,8,4,0.0063,0.0366,0,0,10,3,73.87,0
TXN007900,S02212,B04691,124.95,Electronics,2024-10-09 20:38:00,97,2883,8,20,0.1214,0.0696,0,1,17,48,27.25,0
TXN003728,S02014,B08869,80.87,Toys,2024-03-21 17:23:00,85,1411,4,14,0.1583,0.0574,0,1,14,40,14.65,0
TXN007354,S03044,B05194,52.35,Home,2024-01-21 05:57:00,92,3182,9,33,0.0335,0.0129,0,1,8,49,64.78,0
TXN000362,S02787,B03449,21.79,Collectibles,2024-10-09 02:10:00,87,1558,8,38,0.0182,0.0028,0,1,11,6,134.54,0
TXN006280,S02068,B01565,46.0,Electronics,2024-09-28 16:03:00,96,3424,9,12,0.0368,0.0039,0,1,16,45,38.05,0
TXN005231,S03101,B07500,66.43,Books,2024-04-02 18:45:00,85,3542,9,21,0.1494,0.0231,0,0,14,42,32.66,0
TXN008943,S02831,B05722,72.96,Electronics,2024-07-08 07:20:00,96,1413,4,10,0.0032,0.2294,0,1,14,34,58.61,0
TXN007296,S03796,B06150,55.44,Toys,2024-03-13 06:05:00,97,1731,9,5,0.0474,0.0228,0,1,19,26,103.63,0
TXN008892,S04682,B08621,57.48,Sports,2024-07-30 11:08:00,85,1443,7,8,0.0241,0.0055,1,0,15,24,46.12,0
TXN007535,S03798,B03292,142.28,Electronics,2024-12-28 04:10:00,88,2288,3,3,0.144,0.124,0,1,11,18,42.45,0
TXN006252,S03156,B05962,37.25,Clothing,2024-03-14 20:02:00,96,245,7,18,0.0576,0.0867,2,1,11,19,41.9,0
TXN005927,S01360,B01694,14.11,Home,2024-10-02 04:24:00,93,1251,9,8,0.016,0.1197,0,1,9,2,34.54,0
TXN005150,S04947,B01625,131.87,Clothing,2024-12-13 10:51:00,92,2815,5,32,0.07,0.0235,0,1,7,26,9.53,0
TXN002461,S02367,B01366,58.66,Sports,2024-01-06 20:49:00,93,1726,1,8,0.0572,0.004,0,1,19,5,40.46,0
TXN000023,S01769,B02030,56.78,Clothing,2024-07-04 18:12:00,90,906,5,3,0.1523,0.0047,0,1,8,41,38.94,0
TXN002067,S01747,B01564,42.11,Toys,2024-02-02 08:23:00,92,1355,4,11,0.0205,0.0386,1,1,11,13,49.21,0
TXN001654,S02724,B08898,49.58,Clothing,2024-10-01 11:56:00,87,270,4,24,0.0099,0.0213,0,1,18,19,28.29,0
TXN000703,S03738,B03506,358.55,Toys,2024-06-21 19:08:00,93,1087,8,17,0.0165,0.0136,0,0,8,45,41.8,0
TXN008491,S02473,B02189,115.8,Home,2024-03-02 14:56:00,97,702,3,35,0.0533,0.0209,0,0,15,19,38.49,0
